EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
2246,2020-10-14,2022-04-10,IT & Infrastructure,Paul Robertson,NEL,Active,Contract,Zone B,Part-Time,Resignation,Expect kitchen even anyone. Without agent she.,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Male,7728,White,Divorced,Fully Meets,4,False,,543,Manager
2247,2018-09-10,2023-06-08,IT & Infrastructure,William Murray,SVG,Active,Part-Time,Zone B,Temporary,Resignation,Three sell often star.,IT/IS,Field Engineering / Operations,1983,Northeast,Engineering,Female,70092,Hispanic,Widowed,Fully Meets,2,False,42.2258726899384,1732,Entry
2248,2022-12-16,2023-05-28,IT & Infrastructure,Corey Fletcher,EW,Active,Part-Time,Zone B,Temporary,Retirement,Adult wind join time memory customer.,IT/IS,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,71142,Hispanic,Widowed,Fully Meets,2,False,,163,Entry
2249,2018-09-28,2019-01-26,IT & Infrastructure,James Rhodes,MSC,Active,Contract,Zone C,Part-Time,Voluntary,Only movie ability wait according.,IT/IS,Field Engineering / Operations,1994,Northeast,Labor & Site Work,Female,2760,Black,Divorced,Fully Meets,4,False,30.647501711156742,120,Entry
2250,2022-03-08,2022-04-26,IT & Infrastructure,Peter Williams,TNS,Active,Contract,Zone C,Temporary,Involuntary,Money read truth determine remain Mrs.,IT/IS,Field Engineering / Operations,1962,Northeast,Labor & Site Work,Female,13557,Asian,Married,Fully Meets,5,False,62.82819986310746,49,Entry
2251,2022-01-12,,IT & Infrastructure,Bradley Gray,PYZ,Active,Part-Time,Zone B,Temporary,Unk,,IT/IS,Project Management,1978,Northeast,Project / Site Management,Female,81938,Hispanic,Divorced,Fully Meets,2,True,46.743326488706366,1266,Manager
2252,2020-12-08,,IT & Infrastructure,Sarah Robinson,WBL,Active,Contract,Zone B,Part-Time,Unk,,IT/IS,Field Engineering / Operations,1973,Northeast,Project / Site Management,Male,73648,White,Widowed,Fully Meets,4,True,51.6331279945243,1666,Manager
2253,2020-11-17,,IT & Infrastructure,Mark Parker,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,IT/IS,Field Engineering / Operations,1982,Northeast,Field Operations,Female,73024,Other,Single,Fully Meets,1,True,43.40041067761807,1687,Entry
2254,2021-01-18,,IT & Infrastructure,Mrs. Jessica Whitehead,SVG,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General Operations,,Northeast,Admin & Support,Female,44031,Hispanic,Single,Fully Meets,2,True,,1625,Entry
2255,2020-09-15,2021-10-01,IT & Infrastructure,Jose Jordan,TNS,Active,Full-Time,Zone C,Part-Time,Involuntary,This focus strategy behind among this.,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Female,67812,Hispanic,Single,Fully Meets,2,False,,381,Entry
2256,2019-12-11,,IT & Infrastructure,Dawn Smith DDS,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Female,67840,Asian,Widowed,Fully Meets,5,True,,2029,Entry
2257,2021-04-29,2022-06-10,IT & Infrastructure,Meredith Martin,WBL,Active,Contract,Zone B,Full-Time,Voluntary,Teach yard style bed relate seat.,IT/IS,General Operations,,Northeast,Admin & Support,Male,77019,White,Married,Fully Meets,2,False,,407,Manager
2258,2021-04-03,,IT & Infrastructure,Jodi Wheeler,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Engineering,Male,88137,White,Widowed,Fully Meets,2,True,,1550,Manager
2259,2022-02-01,,IT & Infrastructure,Robert Morrow,SVG,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,General Operations,,Northeast,Engineering,Female,76781,Hispanic,Divorced,Fully Meets,1,True,,1246,Entry
2260,2020-01-17,2021-09-30,IT & Infrastructure,Victor Armstrong,EW,Active,Part-Time,Zone B,Temporary,Voluntary,Stay moment go try. Trouble morning skin join.,IT/IS,Field Engineering / Operations,,Northeast,Finance & Analysis,Female,17501,Hispanic,Widowed,Fully Meets,1,False,,622,Entry
2261,2022-06-01,,IT & Infrastructure,Gregory Brown,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,IT/IS,Field Engineering / Operations,1958,Northeast,Project / Site Management,Female,24054,Black,Divorced,Fully Meets,2,True,67.08281998631075,1126,Entry
2262,2019-03-17,,IT & Infrastructure,Andrea Clark,TNS,Active,Contract,Zone A,Temporary,Unk,,IT/IS,Field Engineering / Operations,1950,Northeast,Engineering,Female,84506,Other,Divorced,Fully Meets,2,True,74.74332648870636,2298,Entry
2263,2020-01-07,,IT & Infrastructure,Casey Galvan,PYZ,Active,Contract,Zone B,Temporary,Unk,,IT/IS,General Operations,1965,Northeast,Admin & Support,Male,10273,Hispanic,Single,Fully Meets,2,True,59.72621492128679,2002,Manager
2264,2021-02-24,2021-12-29,IT & Infrastructure,Joseph Underwood,WBL,Active,Part-Time,Zone A,Part-Time,Involuntary,Cultural responsibility whose wear.,IT/IS,Executive,1979,Northeast,Project / Site Management,Male,4377,White,Single,Fully Meets,5,False,46.32443531827516,308,Manager
2265,2019-12-30,,IT & Infrastructure,Chelsea Smith,SVG,Active,Contract,Zone C,Part-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Project / Site Management,Female,87370,Hispanic,Single,Fully Meets,1,True,,2010,Entry
2266,2020-05-12,2021-03-17,IT & Infrastructure,Timothy Owens,EW,Active,Full-Time,Zone B,Temporary,Resignation,Chair out man man.,IT/IS,Field Engineering / Operations,1975,Northeast,Project / Site Management,Female,84988,Other,Single,Fully Meets,5,False,50.38740588637919,309,Entry
2267,2023-04-04,,IT & Infrastructure,Jennifer Watts,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,IT/IS,General Operations,,Northeast,Field Operations,Female,43148,Hispanic,Divorced,Fully Meets,4,True,,819,Entry
2268,2021-01-04,2022-04-28,IT & Infrastructure,Kelly Waters,TNS,Active,Contract,Zone C,Full-Time,Resignation,Real build something family save.,IT/IS,General Operations,1963,Northeast,Field Operations,Male,58818,White,Single,Fully Meets,2,False,61.90280629705681,479,Entry
2269,2020-04-28,2022-12-01,IT & Infrastructure,Beverly Ramirez,PYZ,Active,Full-Time,Zone C,Full-Time,Resignation,Type three hear court street sport key.,IT/IS,Executive,,Northeast,Executive & Leadership,Male,42997,Hispanic,Divorced,Fully Meets,1,False,,947,Manager
2270,2019-04-16,2021-07-31,IT & Infrastructure,David Rose PhD,PYZ,Active,Contract,Zone C,Part-Time,Resignation,Significant issue rich air race.,IT/IS,Project Management,,Northeast,Project / Site Management,Female,93829,Asian,Single,Fully Meets,4,False,,837,Entry
2271,2022-07-09,,IT & Infrastructure,Jared Conley,SVG,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Female,48655,Hispanic,Single,Fully Meets,2,True,,1088,Entry
2272,2022-08-29,2023-01-15,IT & Infrastructure,Daniel Simpson,TNS,Active,Part-Time,Zone C,Full-Time,Retirement,Turn left degree audience fly present.,IT/IS,Field Engineering / Operations,1987,Northeast,Labor & Site Work,Female,62715,Black,Divorced,Fully Meets,2,False,38.24229979466119,139,Entry
2273,2020-01-26,2020-12-11,IT & Infrastructure,Kenneth Chavez,WBL,Active,Full-Time,Zone A,Part-Time,Resignation,Field have cup because military.,IT/IS,Project Management,,Northeast,Engineering,Male,75785,Other,Divorced,Fully Meets,4,False,,320,Entry
2274,2020-02-18,,IT & Infrastructure,Carlos Clarke,BPC,Active,Full-Time,Zone A,Temporary,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Male,52491,Other,Widowed,Fully Meets,4,True,,1960,Manager
2275,2022-01-25,,Production,Daniel Garcia,EW,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Logistics / Maintenance,1950,Northeast,Admin & Support,Male,2169,Asian,Married,Fully Meets,2,True,74.55989048596851,1253,Manager
2276,2023-07-10,,Production,Danielle Graham,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Project Management,,Northeast,Project / Site Management,Female,2478,White,Divorced,Fully Meets,1,True,,722,Manager
2277,2022-04-14,,Production,Thomas Boyle,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,1731,Hispanic,Widowed,Fully Meets,5,True,,1174,Manager
2278,2022-07-10,,Production,Mark Moody DVM,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Other,,Northeast,Field Operations,Female,1776,White,Widowed,Fully Meets,4,True,,1087,Manager
2279,2022-06-27,,Production,Lance Green,EW,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Safety & Compliance,1977,Northeast,Health & Safety,Male,2128,Other,Divorced,Fully Meets,1,True,48.380561259411365,1100,Manager
2280,2018-12-04,2023-07-07,Production,Brittany Thompson,PYZ,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Maybe establish real still.,Production       ,Field Engineering / Operations,1985,Northeast,Project / Site Management,Female,2030,White,Married,Fully Meets,4,False,40.32032854209446,1676,Manager
2281,2019-09-10,,Production,Shannon Klein,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1998,Northeast,Labor & Site Work,Male,1752,Hispanic,Single,Fully Meets,4,True,26.80082135523614,2121,Manager
2282,2019-04-25,,Production,Richard Jackson,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Engineering,Male,1901,Asian,Single,Fully Meets,4,True,,2259,Manager
2283,2018-10-03,2019-06-27,Operations / Shared Services,Michael Stevenson,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Available area dog Republican big town left.,Admin Offices,Field Engineering / Operations,,Northeast,Field Operations,Male,2045,White,Single,Fully Meets,4,False,,267,Manager
2284,2022-06-14,,Executive & Leadership,Jim Lee,EW,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Project / Site Management,Female,2067,Other,Widowed,Fully Meets,2,True,,1113,Executive
2285,2022-02-15,,Production,Thomas Green,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management,,Northeast,Project / Site Management,Male,2169,Other,Single,Fully Meets,5,True,,1232,Manager
2286,2018-09-24,2021-01-18,Production,Jonathan Nguyen,NEL,Active,Contract,Zone B,Temporary,Voluntary,Place doctor be water message activity.,Production       ,General Operations,1981,Northeast,Other,Male,2045,Black,Divorced,Fully Meets,2,False,43.723477070499655,847,Manager
2287,2022-03-09,2023-04-08,Production,James Hunt,PYZ,Active,Contract,Zone B,Part-Time,Involuntary,Rise she since boy.,Production       ,General Operations,,Northeast,Field Operations,Female,2110,White,Single,Fully Meets,2,False,,395,Manager
2288,2018-11-07,2020-05-25,Production,Laura Mccarty,NEL,Active,Full-Time,Zone A,Temporary,Involuntary,Foreign thank people.,Production       ,Field Engineering / Operations,1984,Northeast,Engineering,Female,2451,Black,Divorced,Fully Meets,5,False,40.80766598220397,565,Manager
2289,2019-08-31,,Operations / Shared Services,James Reynolds,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Admin Offices,Field Engineering / Operations,1962,Northeast,Labor & Site Work,Male,1460,White,Single,Fully Meets,4,True,63.32375085557837,2131,Manager
2290,2020-11-27,2023-07-05,Sales,Joseph Chavez,EW,Active,Full-Time,Zone B,Temporary,Retirement,Such physical more himself movie.,Sales,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,2908,Hispanic,Widowed,Fully Meets,2,False,,950,Director
2291,2020-07-07,,Executive & Leadership,Mr. Nicholas Greene,NEL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General Operations,,Northeast,Field Operations,Female,2030,Black,Married,Fully Meets,4,True,,1820,Director
2292,2020-01-11,,Production,Ann Watson,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1963,Northeast,Project / Site Management,Male,1890,White,Widowed,Fully Meets,2,True,62.2340862422998,1998,Manager
2293,2020-06-15,2021-09-05,Production,Richard Collins,CCDR,Active,Contract,Zone B,Full-Time,Involuntary,Health more majority think sister.,Production       ,Field Engineering / Operations,1998,Northeast,Labor & Site Work,Male,1803,Other,Single,Fully Meets,2,False,27.249828884325805,447,Manager
2294,2020-10-10,,Production,Amanda Harris,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1975,Northeast,Engineering,Male,6930,Black,Single,Fully Meets,4,True,49.57700205338809,1725,Manager
2295,2022-05-19,2023-04-10,Production,Michael Davis,SVG,Active,Full-Time,Zone B,Temporary,Involuntary,Two describe leg executive that ok.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,53295,Asian,Divorced,Fully Meets,5,False,,326,Manager
2296,2021-08-25,,Production,Caroline Reynolds,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,85028,Hispanic,Divorced,Fully Meets,1,True,,1406,Manager
2297,2018-12-18,2019-09-25,Production,Christine Adams,WBL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Gas place rich dog process movement along.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,92649,Black,Single,Fully Meets,2,False,,281,Manager
2298,2023-08-05,,Production,Kelsey Morales,WBL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,9493,Other,Married,Fully Meets,4,True,,696,Manager
2299,2022-04-13,2023-04-17,Production,Ashley Cummings,TNS,Active,Part-Time,Zone A,Temporary,Resignation,Learn staff above address.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,12684,Asian,Married,Fully Meets,2,False,,369,Manager
2300,2020-09-26,,Production,Donna Pope,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1947,Northeast,Labor & Site Work,Female,37470,Black,Single,Fully Meets,5,True,77.82340862422998,1739,Manager
2301,2021-02-12,2022-08-03,Production,Peter Williams,PYZ,Active,Part-Time,Zone C,Temporary,Voluntary,Join executive spend speak many sometimes.,Production       ,Field Engineering / Operations,1946,Northeast,Field Operations,Female,1425,Asian,Single,Fully Meets,1,False,78.88569472963724,537,Manager
2302,2019-01-02,2020-10-09,Production,Katie Carroll,PL,Terminated for Cause,Contract,Zone C,Temporary,Resignation,Per spend challenge key ever say.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,23761,Hispanic,Married,Fully Meets,4,False,,646,Manager
2303,2019-10-26,2023-07-22,Production,Christopher Owen,NEL,Terminated for Cause,Contract,Zone C,Temporary,Resignation,Plant white design action.,Production       ,Field Engineering / Operations,,Northeast,Other,Female,73691,Black,Divorced,Fully Meets,5,False,,1365,Manager
2304,2021-04-11,,Executive & Leadership,Michael Richardson,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,,Northeast,Project / Site Management,Female,66973,White,Divorced,Fully Meets,2,True,,1542,Executive
2305,2019-12-11,2021-05-12,IT & Infrastructure,Tracy Logan,EW,Active,Part-Time,Zone A,Full-Time,Resignation,Want agency relationship house nice mother.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,18379,White,Divorced,Fully Meets,2,False,54.743326488706366,518,Entry
2306,2020-10-21,2023-05-14,IT & Infrastructure,Thomas Whitaker,CCDR,Active,Part-Time,Zone B,Full-Time,Resignation,Think network make manager.,Production       ,Project Management,1999,Northeast,Field Operations,Male,91517,Hispanic,Married,Fully Meets,1,False,25.650924024640656,935,Entry
2307,2020-05-08,,IT & Infrastructure,James Hernandez,BPC,Active,Part-Time,Zone C,Part-Time,Unk,,Executive Office,Project Management,1988,Northeast,Project / Site Management,Male,1057,Asian,Single,Fully Meets,2,True,37.15537303216975,1880,Entry
2308,2022-05-24,2022-10-13,Data & Analytics,Matthew Tucker,EW,Active,Full-Time,Zone A,Full-Time,Retirement,Where vote relate expect executive game seem.,Production       ,Field Engineering / Operations,1999,Northeast,Project / Site Management,Male,20854,Other,Divorced,Fully Meets,5,False,26.14647501711157,142,Mid
2309,2019-06-05,,Data & Analytics,Kelly Mathis,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General Operations,1991,Northeast,Field Operations,Male,39014,Hispanic,Widowed,Fully Meets,2,True,34.2340862422998,2218,Mid
2310,2022-04-21,,Data & Analytics,Kimberly Garcia,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Engineering,Male,10223,Hispanic,Single,Fully Meets,5,True,,1167,Mid
2311,2019-12-10,2023-02-21,Data & Analytics,Craig White,PYZ,Active,Part-Time,Zone A,Full-Time,Voluntary,Ago usually quickly Mrs television guess.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,85441,Black,Divorced,Fully Meets,2,False,,1169,Mid
2312,2019-11-26,,Data & Analytics,Samantha Barnett,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,IT/IS,Field Engineering / Operations,1951,Northeast,Labor & Site Work,Male,96303,Asian,Widowed,Fully Meets,4,True,73.55509924709104,2044,Mid
2313,2021-09-13,,Data & Analytics,Sara Clayton,NEL,Active,Part-Time,Zone C,Full-Time,Unk,,IT/IS,Logistics / Maintenance,,Northeast,Maintenance & Logistics,Male,40706,Asian,Divorced,Fully Meets,2,True,,1387,Mid
2314,2019-08-19,,Data & Analytics,Vanessa Bell,PL,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Engineering / Operations,,Northeast,Field Operations,Female,48955,Asian,Married,Fully Meets,1,True,,2143,Mid
2315,2022-06-12,2023-07-09,Production,Kyle Strong,CCDR,Active,Full-Time,Zone A,Full-Time,Voluntary,Probably must design.,Production       ,Project Management,,Northeast,Project / Site Management,Female,83033,Other,Married,Fully Meets,4,False,,392,Manager
2316,2021-07-21,,Production,Michelle Walker,SVG,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,14556,Asian,Divorced,Fully Meets,2,True,,1441,Manager
