EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel,StartYear,GroupMeanAge,SampleCount
1926,2019-11-27,,Production,Cheryl Anderson,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,95240,Black,Single,Fully Meets,3,True,25.49486652977413,2043,Entry,2019,53.56418369675043,525
1927,2022-11-03,2023-04-02,Production,Jeffrey Peters,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Explain put must.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,4497,Hispanic,Married,Fully Meets,3,False,49.23477070499658,150,Entry,2022,53.56418369675043,525
1928,2022-08-08,,Production,Cindy Phillips,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,89914,Hispanic,Widowed,Fully Meets,3,True,52.638893134290214,1058,Entry,2022,53.56418369675043,525
1929,2023-07-27,,Production,James Lee,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,97011,Asian,Widowed,Fully Meets,3,True,37.327857631759066,705,Entry,2023,53.56418369675043,525
1930,2023-07-15,,Production,Kelly Vaughn,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1971,Northeast,Field Operations,Female,70906,Asian,Single,Fully Meets,3,True,53.7307205553939,717,Entry,2023,53.56418369675043,525
1931,2022-11-09,,Production,Donna Jones,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Female,17678,White,Single,Fully Meets,3,True,54.09809657605502,965,Entry,2022,53.56418369675043,525
1932,2019-12-24,2022-06-12,Sales,Emily Gaines,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Ok glass media learn grow.,Sales,General Operations,1972,Northeast,Project / Site Management,Male,1886,Other,Widowed,Fully Meets,3,False,52.914756516109016,901,Manager,2019,53.88320577437621,132
1933,2019-03-08,,Sales,Laura Smith,NEL,Active,Contract,Zone C,Part-Time,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,5473,Black,Widowed,Fully Meets,3,True,35.663244353182755,2307,Manager,2019,53.88320577437621,132
1934,2019-06-25,2020-10-04,Sales,Steve Grant,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Baby still now positive traditional head while.,Sales,General Operations,1973,Northeast,Project / Site Management,Female,19444,Other,Widowed,Fully Meets,3,False,52.4406300706675,467,Manager,2019,53.88320577437621,132
1935,2019-01-03,,Production,Brent Hickman,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Logistics / Maintenance,1970,Northeast,Project / Site Management,Male,60994,Hispanic,Divorced,Fully Meets,3,True,50.58179329226557,2371,Mid,2019,56.07692563279573,206
1936,2023-02-02,,Production,Mary Weber,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Engineering / Operations,1968,Northeast,Field Operations,Female,78866,Hispanic,Widowed,Fully Meets,3,True,57.41664657999292,880,Mid,2023,56.07692563279573,206
1937,2022-03-30,2023-01-30,Production,Kayla Peterson,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Decide prevent town important front.,Sales,Field Engineering / Operations,1967,Northeast,Field Operations,Female,34825,Asian,Single,Fully Meets,3,False,58.01453435560994,306,Mid,2022,56.07692563279573,206
1938,2020-03-23,,Production,Donna Gonzalez,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Field Engineering / Operations,1969,Northeast,Field Operations,Female,52524,Other,Single,Fully Meets,3,True,56.17968636200647,1926,Mid,2020,56.07692563279573,206
1939,2019-06-06,,Production,Michele Riddle,PYZ,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Engineering,Female,19068,Asian,Married,Fully Meets,3,True,83.32375085557837,2217,Mid,2019,56.07692563279573,206
1940,2023-05-28,,Production,Stephanie Kerr,TNS,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,18285,Asian,Widowed,Fully Meets,3,True,82.89938398357289,765,Mid,2023,56.07692563279573,206
1941,2021-02-03,,Production,Mackenzie Johnston,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Engineering,Female,13977,Hispanic,Widowed,Fully Meets,3,True,83.73442847364818,1609,Mid,2021,56.07692563279573,206
1942,2019-07-30,2022-11-09,Production,William Thompson,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Sense station management factor.,Sales,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,37830,Other,Widowed,Fully Meets,3,False,61.385352498288846,1198,Mid,2019,56.07692563279573,206
1943,2022-05-08,2022-11-17,Production,Timothy Wheeler,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Table try place week.,Sales,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Female,34057,White,Widowed,Fully Meets,3,False,54.763642776188945,193,Mid,2022,56.07692563279573,206
1944,2020-05-12,,Production,Steve Macdonald,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,80132,Asian,Married,Fully Meets,3,True,55.166154938873206,1876,Mid,2020,56.07692563279573,206
1945,2019-03-28,2022-12-10,Sales,Christopher Murray DDS,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Team brother social realize town.,Sales,Field Engineering / Operations,1973,Northeast,Engineering,Female,36863,White,Married,Fully Meets,3,False,51.956768480566076,1353,Manager,2019,53.88320577437621,132
1946,2019-07-22,,Production,James Mitchell,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Field Engineering / Operations,1967,Northeast,Field Operations,Female,76522,Other,Widowed,Fully Meets,3,True,57.73412085903772,2171,Mid,2019,56.07692563279573,206
1947,2020-09-17,,Sales,John Chavez,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,General Operations,1973,Northeast,Project / Site Management,Female,42775,White,Single,Fully Meets,3,True,52.35421010593677,1748,Manager,2020,53.88320577437621,132
1948,2022-07-02,2022-08-09,Production,Teresa Williamson,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Step loss place continue inside.,Sales,Field Engineering / Operations,1970,Northeast,Other,Female,46619,Black,Married,Fully Meets,3,False,61.56331279945243,38,Mid,2022,56.07692563279573,206
1949,2019-11-30,,Sales,Kimberly Washington,MSC,Active,Contract,Zone A,Part-Time,Unk,,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,63764,Hispanic,Divorced,Fully Meets,3,True,75.24161533196441,2040,Manager,2019,53.88320577437621,132
1950,2023-07-21,2023-07-21,Production,Stephanie Anderson,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Long before return human peace century team.,Production       ,Field Engineering / Operations,1969,Northeast,Other,Female,30495,Asian,Married,Fully Meets,3,False,56.38299153485274,0,Mid,2023,56.07692563279573,206
1951,2020-08-26,2021-05-30,Sales,Jeffery Snyder,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Final send three.,Sales,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,32929,Asian,Married,Fully Meets,3,False,64.72553045859,277,Manager,2020,53.88320577437621,132
1952,2020-05-16,,Sales,Abigail Marks,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Field Engineering / Operations,1972,Northeast,Labor & Site Work,Female,57392,Other,Divorced,Fully Meets,3,True,52.97942665712503,1872,Manager,2020,53.88320577437621,132
1953,2023-04-06,2023-05-24,Production,Jeffrey Murphy,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Any adult enter these less.,Production       ,Finance,1971,Northeast,Executive & Leadership,Female,2718,Asian,Divorced,Fully Meets,3,False,53.78089570681361,48,Entry,2023,53.56418369675043,525
1954,2019-02-18,2022-10-31,Production,Heather Riley,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Learn yes material management Mr vote.,Production       ,Finance,1968,Northeast,Admin & Support,Female,2129,Other,Divorced,Fully Meets,3,False,56.682607186203185,1351,Mid,2019,56.07692563279573,206
1955,2020-10-10,,Production,Jonathan Huber,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,1776,White,Married,Fully Meets,3,True,27.241615331964407,1725,Entry,2020,53.56418369675043,525
1956,2021-05-15,,Production,Patrick Liu,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Consulting / Client Delivery,1970,Northeast,Engineering,Female,1915,Black,Married,Fully Meets,3,True,54.88315091157924,1508,Entry,2021,53.56418369675043,525
1957,2019-05-13,2022-05-30,Production,Jimmy Cox,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Prove do voice ten likely do.,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,2330,Asian,Widowed,Fully Meets,3,False,52.38986878379285,1113,Entry,2019,53.56418369675043,525
1958,2019-07-04,,Production,Neil Aguilar,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Sales & Marketing,1973,Northeast,Admin & Support,Female,2170,Other,Married,Fully Meets,3,True,51.60816701138435,2189,Entry,2019,53.56418369675043,525
1959,2022-04-01,2022-04-28,Production,Kirsten Patel,CCDR,Active,Part-Time,Zone B,Temporary,Voluntary,Nation fight role according team candidate.,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,2154,Asian,Married,Fully Meets,3,False,35.912388774811774,27,Entry,2022,53.56418369675043,525
1960,2018-11-03,,Production,Sean Scott,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Admin & Support,Male,2176,White,Divorced,Fully Meets,3,True,52.11172621702566,2432,Entry,2018,53.56418369675043,525
1961,2018-10-11,2022-05-04,Production,Matthew Hawkins,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Trip letter possible institution nothing.,Production       ,General Operations,1970,Northeast,Engineering,Female,2351,Black,Married,Fully Meets,3,False,55.16425826414285,1301,Entry,2018,53.56418369675043,525
1962,2023-06-25,2023-07-25,Production,Susan Gilbert,CCDR,Active,Contract,Zone C,Part-Time,Involuntary,It likely program stay product.,Production       ,General Operations,1967,Northeast,Admin & Support,Female,1824,Other,Divorced,Fully Meets,3,False,57.57248594304579,30,Mid,2023,56.07692563279573,206
1963,2020-09-14,2021-08-31,Production,Tiffany Baker,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Expert wrong space Mrs popular kitchen small.,Production       ,General Operations,1970,Northeast,Field Operations,Female,2446,Other,Married,Fully Meets,3,False,53.14715947980835,351,Entry,2020,53.56418369675043,525
1964,2022-12-20,2023-03-11,Production,Ashley Wagner,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Voluntary,War good your trial second black sit.,Production       ,Executive,1971,Northeast,Project / Site Management,Female,2458,Other,Married,Fully Meets,3,False,53.95383610543167,81,Entry,2022,53.56418369675043,525
1965,2022-02-23,,Production,Pamela Smith,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,General Operations,1969,Northeast,Other,Female,2021,White,Widowed,Fully Meets,3,True,56.478993074530344,1224,Mid,2022,56.07692563279573,206
1966,2019-05-31,,Production,Jessica Klein,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Female,1040,Other,Widowed,Fully Meets,3,True,54.32717316906229,2223,Mid,2019,56.07692563279573,206
1967,2019-01-29,,Production,Molly Freeman,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,2453,Other,Single,Fully Meets,3,True,30.55441478439425,2345,Entry,2019,53.56418369675043,525
1968,2019-09-01,,Production,Cynthia Watkins,NEL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General Operations,1971,Northeast,Labor & Site Work,Female,1887,Asian,Widowed,Fully Meets,3,True,54.22433039493546,2130,Entry,2019,53.56418369675043,525
1969,2021-01-17,2021-06-08,Production,Derek Vargas,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,Retirement,Indicate mother account loss really past.,Production       ,General Operations,1970,Northeast,Project / Site Management,Female,2122,White,Single,Fully Meets,3,False,50.38740588637919,142,Entry,2021,53.56418369675043,525
1970,2022-04-21,2022-04-21,Production,Mark Bradley,PYZ,Active,Part-Time,Zone C,Temporary,Retirement,Push must right.,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,1886,Other,Single,Fully Meets,3,False,52.26566881124423,0,Entry,2022,53.56418369675043,525
1971,2018-09-15,2023-07-14,Production,Christopher Rodriguez,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Glass minute shake food determine deep.,Production       ,General Operations,1970,Northeast,Field Operations,Female,2210,Other,Divorced,Fully Meets,3,False,31.38672142368241,1763,Mid,2018,56.07692563279573,206
1972,2021-12-04,2022-01-07,Production,Caroline Little,EW,Active,Contract,Zone A,Temporary,Involuntary,Its card benefit dream bring.,Production       ,Field Engineering / Operations,1967,Northeast,Labor & Site Work,Male,2045,Asian,Single,Fully Meets,3,False,57.734573416495564,34,Mid,2021,56.07692563279573,206
1973,2019-11-14,,Production,Angela Watson,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,2324,Black,Married,Fully Meets,3,True,33.724845995893226,2056,Mid,2019,56.07692563279573,206
1974,2021-04-14,,Production,Robert Joseph,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Female,2110,White,Widowed,Fully Meets,3,True,53.239265796318726,1539,Entry,2021,53.56418369675043,525
1975,2019-04-14,,Production,Logan Ball,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Project Management,1972,Northeast,Project / Site Management,Female,10062,Other,Divorced,Fully Meets,3,True,53.096737809748426,2270,Entry,2019,53.56418369675043,525
1976,2021-01-09,,Production,Steven Ramos,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Finance,1971,Northeast,Admin & Support,Female,82592,White,Single,Fully Meets,3,True,53.63985451788179,1634,Entry,2021,53.56418369675043,525
1977,2022-12-26,2023-07-04,Production,Ashley Williams,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Before room than city she.,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Female,4549,White,Single,Fully Meets,3,False,51.75204756385065,190,Entry,2022,53.56418369675043,525
1978,2021-10-05,2023-07-02,Production,James Foster,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Economy choice authority responsibility.,Production       ,Finance,1973,Northeast,Admin & Support,Female,61287,Other,Divorced,Fully Meets,3,False,52.22931717177475,635,Entry,2021,53.56418369675043,525
1979,2022-09-25,2023-03-27,Production,Christopher Sanford,PYZ,Active,Part-Time,Zone B,Temporary,Voluntary,Let create wind fast gun heavy cold.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,61958,Asian,Single,Fully Meets,3,False,54.51631816245592,183,Entry,2022,53.56418369675043,525
1980,2021-11-10,,Production,Heather Ramirez,WBL,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,1973,Northeast,Project / Site Management,Female,37701,Hispanic,Married,Fully Meets,3,True,51.89537836845094,1329,Entry,2021,53.56418369675043,525
1981,2021-04-08,2023-07-16,Production,Amanda Mills,NEL,Active,Contract,Zone A,Temporary,Involuntary,Prevent involve hundred price.,Production       ,General Operations,1971,Northeast,Project / Site Management,Male,19755,Black,Divorced,Fully Meets,3,False,53.976792134615984,829,Entry,2021,53.56418369675043,525
1982,2018-11-14,,Production,Jordan Cox,PL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1972,Northeast,Project / Site Management,Female,48632,Hispanic,Married,Fully Meets,3,True,52.54558013547572,2421,Entry,2018,53.56418369675043,525
1983,2020-03-14,2022-10-22,Production,Daniel Huff,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,Hold left direction. Ahead investment she.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,31391,Asian,Widowed,Fully Meets,3,False,53.12136615291834,952,Entry,2020,53.56418369675043,525
1984,2020-06-24,,Production,Samantha Bryant,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,8522,Black,Single,Fully Meets,3,True,77.38535249828884,1833,Entry,2020,53.56418369675043,525
1985,2023-03-19,2023-04-04,Production,Hunter Cervantes,SVG,Active,Contract,Zone B,Temporary,Resignation,Race least white while real huge.,Production       ,General Operations,1970,Northeast,Field Operations,Female,88359,White,Widowed,Fully Meets,3,False,61.64271047227926,16,Entry,2023,53.56418369675043,525
