EmpID,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1718,2020-06-29,2023-08-03,BI Developer,Daryl Swanson,CCDR,Active,Full-Time,Zone B,Temporary,Involuntary,Someone situation else. Big statement else gas.,IT/IS,Field Operations,4/1/2001,MA,Driller,Male,17318,Other,Divorced,Fully Meets,3
1719,2021-07-15,,BI Developer,James Johnson,SVG,Active,Contract,Zone B,Temporary,Unk,,IT/IS,Field Operations,10/5/1993,MA,Laborer,Male,93155,Hispanic,Widowed,Fully Meets,3
1720,2023-06-20,,Senior BI Developer,Juan Jackson,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,IT/IS,Field Operations,8/3/1965,MA,Laborer,Male,32840,Other,Single,Fully Meets,3
1721,2019-09-22,2022-11-10,Senior BI Developer,Wendy Daniels,NEL,Active,Full-Time,Zone B,Full-Time,Retirement,Story get campaign affect at rule start.,IT/IS,Finance & Accounting,25-11-1998,MA,Assistant,Male,46552,White,Divorced,Fully Meets,3
1722,2022-02-22,,Senior BI Developer,John Smith,PL,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,30-01-1968,MA,Groundman,Female,26893,Hispanic,Divorced,Fully Meets,3
1723,2020-07-01,2022-06-26,Sales Manager,Nicole Taylor,PYZ,Active,Full-Time,Zone B,Full-Time,Retirement,Say operation national race.,Sales,General - Eng,7/4/1969,MA,Coordinator,Female,34649,Black,Widowed,Fully Meets,3
1724,2021-05-13,2021-12-11,CIO,Amanda Shaw MD,TNS,Active,Part-Time,Zone C,Part-Time,Retirement,Their because nice party.,IT/IS,Yard (Material Handling),20-10-1957,MA,Coordinator,Female,46050,Other,Divorced,Fully Meets,3
1725,2021-05-30,,BI Developer,Nancy Cruz,PL,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Field Operations,29-09-1947,MA,Technician,Male,55738,Black,Divorced,Fully Meets,3
1726,2019-07-04,,BI Developer,Elizabeth Walker,NEL,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Wireline Construction,21-01-1981,MA,Clerk,Male,71994,Asian,Single,Fully Meets,3
1727,2019-05-31,2022-05-31,BI Developer,Leslie Tran,MSC,Active,Full-Time,Zone B,Full-Time,Involuntary,Candidate fact event level several onto store.,IT/IS,General - Con,16-02-1996,MA,Foreman,Male,50024,Hispanic,Widowed,Fully Meets,3
1728,2020-03-13,,Production Technician I,Yesenia Woodard,WBL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,11/1/1972,MA,Foreman,Male,2452,White,Divorced,Fully Meets,3
1729,2020-01-06,2020-12-24,Production Technician I,Michelle Henson,EW,Voluntarily Terminated,Contract,Zone A,Part-Time,Voluntary,Question kitchen gun find four wall heavy.,Production       ,General - Con,30-12-1946,MA,Foreman,Female,1701,Other,Divorced,Fully Meets,3
1730,2023-04-30,,Production Technician I,Natasha Sullivan,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Eng,10/6/1976,MA,Technician,Female,2359,White,Divorced,Fully Meets,3
1731,2021-07-11,2022-02-08,Production Technician II,Mark Smith,WBL,Active,Contract,Zone B,Temporary,Retirement,Artist organization great heart.,Production       ,Engineers,22-03-1947,MA,Engineer,Male,1450,Black,Divorced,Fully Meets,3
1732,2021-07-02,2021-12-13,Production Technician II,Samantha Hancock,WBL,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,North position film eight. Movement dark turn.,Production       ,Fielders,13-04-1961,MA,Engineer,Female,1902,Hispanic,Widowed,Fully Meets,3
1733,2019-10-23,2020-12-03,Production Technician I,Joshua Ward,EW,Active,Full-Time,Zone A,Temporary,Resignation,Head where have ground scene.,Production       ,Field Operations,15-02-1950,MA,Laborer,Female,2330,Black,Married,Fully Meets,3
1734,2019-01-19,,Production Technician I,Anthony Martinez,NEL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,22-06-1942,MA,Driver,Male,1905,White,Widowed,Fully Meets,3
1735,2021-01-08,2023-01-14,Production Technician I,Cody Scott,NEL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,Along senior personal nature help crime.,Production       ,Shop (Fleet),8/4/1942,MA,Mechanic,Female,1902,White,Divorced,Fully Meets,3
1736,2019-01-29,2022-07-08,Production Technician I,Jeffrey Thompson,TNS,Active,Contract,Zone A,Part-Time,Involuntary,Law difference five away.,Production       ,Field Operations,25-08-1955,MA,Technician,Male,2048,Other,Married,Fully Meets,3
1737,2018-10-27,,Production Technician I,Jacqueline Jones,TNS,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General - Eng,26-02-1983,MA,Engineer,Female,1730,Hispanic,Widowed,Fully Meets,3
1738,2023-05-30,2023-07-05,Production Technician II,Tami Fuentes,CCDR,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Rich together bad his agent blue.,Production       ,General - Eng,17-11-1983,MA,Coordinator,Male,2169,White,Single,Fully Meets,3
1739,2019-07-15,2023-05-01,Production Technician II,Michael Farmer,CCDR,Active,Contract,Zone B,Full-Time,Involuntary,Large relate work treatment Mrs.,Production       ,Aerial,11/1/1982,MA,Laborer,Female,2302,Hispanic,Married,Fully Meets,3
1740,2020-03-17,2021-08-02,Production Technician I,Madeline Baker,NEL,Active,Contract,Zone B,Part-Time,Voluntary,This win treat they kid simple.,Production       ,General - Con,3/4/1963,MA,Laborer,Female,2132,Other,Married,Fully Meets,3
1741,2022-09-16,,Production Technician I,Katherine Costa,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Eng,11/1/1981,MA,Drafter,Female,2125,Asian,Single,Fully Meets,3
1742,2021-01-04,,Production Technician I,Rebecca Bird,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Wireline Construction,2/3/1971,MA,Laborer,Female,2081,Asian,Divorced,Fully Meets,3
1743,2018-11-30,,Production Technician I,Sarah Mcdonald,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Splicing,3/6/2001,MA,Supervisor,Male,2169,Black,Single,Fully Meets,3
1744,2022-07-24,,Production Technician I,Teresa Murray,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,5/5/1947,MA,Driller,Female,2021,Hispanic,Married,Fully Meets,3
1745,2022-02-05,,Production Technician II,Erin Castro,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Aerial,26-09-1989,MA,Foreman,Female,2090,Other,Widowed,Fully Meets,3
1746,2020-04-23,2022-01-07,Production Technician I,Joshua Gonzalez,WBL,Active,Full-Time,Zone A,Full-Time,Voluntary,Them security hit decide.,Production       ,General - Sga,6/4/1962,MA,Vp,Male,2451,Hispanic,Widowed,Fully Meets,3
1747,2023-06-23,2023-07-10,Production Technician II,Mary Blackwell,PL,Leave of Absence,Full-Time,Zone A,Temporary,Resignation,Too former relationship risk.,Production       ,Field Operations,2/8/1992,MA,Splicer,Female,1886,White,Divorced,Fully Meets,3
1748,2022-01-13,2022-07-05,Production Technician I,Benjamin Hamilton,PYZ,Active,Part-Time,Zone A,Temporary,Retirement,Listen cover book.,Production       ,Underground,9/1/1973,MA,Laborer,Female,1886,White,Widowed,Fully Meets,3
1749,2020-11-26,,Production Technician I,Kimberly Wilcox,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,3/2/1964,MA,Project Manager,Female,70227,Hispanic,Divorced,Fully Meets,3
1750,2018-12-07,,Production Technician I,Chase Swanson,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,11/4/1977,MA,Tower Hand,Female,3204,Other,Widowed,Fully Meets,3
1751,2023-04-19,,Production Technician I,Evan Durham,NEL,Active,Contract,Zone C,Temporary,Unk,,Production       ,General - Con,29-05-2001,MA,Lineman,Female,81228,Hispanic,Widowed,Fully Meets,3
1752,2022-03-05,2022-04-08,Production Technician I,Mario Johnson MD,PL,Active,Part-Time,Zone B,Temporary,Resignation,Person identify music conference.,Production       ,General - Con,4/11/1982,MA,Mechanic,Male,56894,White,Single,Fully Meets,3
1753,2019-06-20,2019-10-14,Production Technician I,Kimberly Williams,BPC,Active,Contract,Zone C,Full-Time,Resignation,Available no skill newspaper herself.,Production       ,Field Operations,7/3/1943,MA,Assistant,Male,42759,Black,Divorced,Fully Meets,3
1754,2022-09-13,,Production Technician I,Alejandro Davies,CCDR,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,18-11-1991,MA,Manager,Male,61961,Asian,Single,Fully Meets,3
1755,2019-01-02,,Production Technician I,Duane Anderson,SVG,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,5/10/1994,MA,Foreman,Male,45449,Other,Widowed,Fully Meets,3
1756,2022-06-06,,Production Technician I,David Cooper,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,25-03-1961,MA,Operator,Male,32636,Black,Widowed,Fully Meets,3
1757,2020-01-09,,Production Technician I,Rebecca Conway,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Finance & Accounting,1/2/1985,MA,Director,Female,74346,White,Widowed,Fully Meets,3
1758,2019-01-03,,Production Technician I,Melissa Chavez,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,22-05-1958,MA,Administrator,Male,61791,White,Single,Fully Meets,3
1759,2021-01-23,2022-10-23,Production Technician I,Patricia Newman,PYZ,Active,Contract,Zone B,Part-Time,Retirement,Benefit turn that with well may former if.,Production       ,General - Con,11/12/1947,MA,Coordinator,Male,40003,White,Married,Fully Meets,3
1760,2020-02-08,2020-05-04,Production Technician I,Sally Meadows,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Simply game everyone despite line.,Production       ,General - Con,20-08-1993,MA,Foreman,Male,93320,Hispanic,Single,Fully Meets,3
1761,2021-10-29,2022-08-02,Production Technician I,Sara Golden,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Ahead onto current situation speech while.,Production       ,Field Operations,16-05-1961,MA,Technician,Female,97689,Other,Married,Fully Meets,3
1762,2023-07-04,2023-07-12,Production Technician I,Roger Reed,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Myself produce sit outside after.,Production       ,Wireless,19-02-2001,MA,Foreman,Female,37569,White,Divorced,Fully Meets,3
1763,2023-04-06,,Production Technician I,Debra Boyer,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Engineers,13-01-1950,MA,Model Assistant,Female,11574,Asian,Widowed,Fully Meets,3
1764,2023-01-17,,Production Technician I,Robert Rios,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Engineers,2/1/1949,MA,Engineer,Female,18917,Black,Married,Fully Meets,3
1765,2019-10-17,,Production Technician II,Kyle Bell,BPC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management - Con,7/9/1991,MA,Field Project Manager,Female,5819,Asian,Divorced,Fully Meets,3
1766,2019-06-22,2021-05-01,Production Technician I,Michelle Herrera,PYZ,Active,Contract,Zone B,Temporary,Resignation,Reflect important account keep eye accept.,Production       ,Field Operations,15-07-1957,MA,Laborer,Female,75004,Asian,Married,Fully Meets,3
1767,2023-02-10,2023-05-01,Production Technician I,Renee Beasley,WBL,Active,Contract,Zone A,Full-Time,Retirement,Maintain material discover discover.,Production       ,General - Con,31-12-1995,MA,Supervisor,Female,39000,White,Divorced,Fully Meets,3
1768,2022-10-13,2023-05-02,Production Technician I,Scott Graves,NEL,Active,Contract,Zone C,Temporary,Voluntary,Ask station everything race feeling by although.,Production       ,Aerial,26-02-1977,MA,Lineman,Female,73245,Black,Married,Fully Meets,3
1769,2023-03-07,2023-04-27,Production Technician I,Bryan Harvey,PL,Active,Contract,Zone B,Temporary,Resignation,State voice performance crime.,Production       ,Engineers,29-04-1974,MA,Technician,Male,83360,Hispanic,Widowed,Fully Meets,3
1770,2018-09-12,,Production Technician I,John Ramirez,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,5/3/1971,MA,Director,Male,2072,Hispanic,Single,Fully Meets,3
1771,2020-06-27,,Production Technician I,David Reid,CCDR,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Shop (Fleet),27-08-1950,MA,Mechanic,Male,16902,Hispanic,Widowed,Fully Meets,3
1772,2018-12-28,2022-01-28,Production Technician I,Jamie Holloway,SVG,Active,Contract,Zone A,Part-Time,Resignation,Each bring star week kitchen without nature.,Production       ,General - Con,28-06-1954,MA,Laborer,Male,70792,Asian,Widowed,Fully Meets,3
1773,2021-01-20,2023-03-08,Production Technician I,Mitchell Woods,EW,Active,Part-Time,Zone B,Temporary,Retirement,Though resource simple health bring.,Production       ,General - Eng,22-03-1942,MA,Administrative,Male,25699,Black,Married,Fully Meets,3
1774,2019-09-14,2023-02-06,Production Technician I,Aaron Cochran,MSC,Active,Full-Time,Zone B,Part-Time,Involuntary,Wear television particular.,Production       ,Field Operations,24-09-1989,MA,Technician,Female,96290,Asian,Widowed,Fully Meets,3
1775,2018-10-06,2019-12-12,Production Technician I,Scott Smith,TNS,Active,Contract,Zone A,Full-Time,Involuntary,Sing participant involve themselves plan.,Production       ,Engineers,11/5/1997,MA,Engineer,Male,23434,Black,Single,Fully Meets,3
1776,2021-08-03,2022-11-01,Production Technician I,Lucas Rodriguez,PYZ,Active,Full-Time,Zone C,Temporary,Retirement,Only alone imagine. Loss minute girl.,Production       ,Project Management - Con,11/3/1955,MA,Engineer,Male,49243,Asian,Divorced,Fully Meets,3
1777,2019-07-05,2021-05-26,Production Technician I,Brian Rogers,WBL,Active,Full-Time,Zone B,Temporary,Involuntary,Professor late television spend foreign.,Production       ,Splicing,25-04-1962,MA,Splicer,Female,64893,Hispanic,Single,Fully Meets,3
1778,2019-04-25,,Production Technician I,Brandon Mcdonald,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,18-05-1949,MA,Foreman,Female,91836,Other,Widowed,Fully Meets,3
1779,2023-07-15,,Production Technician I,Christina Cohen,PL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Project Management - Con,4/5/1961,MA,Director,Female,85791,Other,Married,Fully Meets,3
1780,2022-12-10,2023-02-11,Production Technician I,Jason Taylor,BPC,Active,Contract,Zone C,Temporary,Retirement,Half nice continue serious move lay itself.,Production       ,Field Operations,11/7/1993,MA,Engineer,Female,17208,Hispanic,Widowed,Fully Meets,3
1781,2019-05-02,,Production Technician I,Angela Maxwell,CCDR,Active,Contract,Zone A,Part-Time,Unk,,Production       ,General - Sga,11/12/1983,MA,Supervisor,Female,88454,White,Divorced,Fully Meets,3
1782,2019-01-13,2023-07-02,Production Technician II,Kenneth Dean,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Material as already course. See our realize.,Production       ,Field Operations,8/10/1950,MA,Groundman,Female,69805,Other,Married,Fully Meets,3
1783,2021-06-09,,Production Technician I,Julie Smith,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,7/12/1981,MA,Laborer,Female,27170,White,Widowed,Fully Meets,3
1784,2023-08-02,2023-08-02,Production Technician I,Mr. John Thomas,WBL,Active,Part-Time,Zone A,Temporary,Retirement,Need challenge education bank upon reach fall.,Production       ,General - Con,30-03-1971,MA,Technician,Female,14325,Other,Divorced,Fully Meets,3
1785,2023-06-17,,Production Technician I,Michael Mcgee PhD,NEL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Technology / It,17-01-1950,MA,Director,Female,39152,White,Widowed,Fully Meets,3
1786,2022-03-31,2022-06-14,Production Technician I,Daniel Banks,PL,Active,Full-Time,Zone A,Temporary,Resignation,Treatment itself various campaign.,Production       ,Field Operations,10/11/1979,MA,Laborer,Male,67173,Hispanic,Widowed,Fully Meets,3
1787,2019-04-06,2020-08-15,Production Technician I,Edward Peterson,BPC,Active,Contract,Zone B,Temporary,Voluntary,Perform question beyond article.,Production       ,Engineers,10/7/1956,MA,Engineer,Male,76007,Hispanic,Divorced,Fully Meets,3
1788,2020-07-11,,Production Technician I,Reginald Hernandez,CCDR,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,8/2/1976,MA,Engineer,Male,50833,Other,Divorced,Fully Meets,3
1789,2023-04-22,,Production Technician I,Danielle Smith,SVG,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Engineers,17-02-1963,MA,Engineer,Male,54218,Other,Widowed,Fully Meets,3
1790,2022-12-02,2023-04-08,Production Technician I,Sara Smith,EW,Active,Part-Time,Zone B,Part-Time,Resignation,Marriage almost cold sort public major cut.,Production       ,Aerial,9/3/1956,MA,Lineman,Female,54589,Asian,Divorced,Fully Meets,3
1791,2021-03-06,2023-04-26,Production Technician I,Becky Cardenas,MSC,Active,Contract,Zone A,Temporary,Resignation,Year prove but moment house defense.,Production       ,Wireline Construction,2/8/1981,MA,Clerk,Female,9310,Hispanic,Divorced,Fully Meets,3
1792,2019-05-21,,Production Technician I,Brittany Olson,TNS,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,2/4/1950,MA,Planner,Male,6449,Black,Divorced,Fully Meets,3
1793,2018-10-23,2022-12-02,Production Technician I,Victor Blair,BPC,Active,Full-Time,Zone B,Temporary,Resignation,Fight cup mean money easy stock stock strategy.,Production       ,Executive,22-05-1945,MA,Director,Female,77756,Hispanic,Single,Fully Meets,3
1794,2021-05-26,,Production Technician I,James Ashley,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Sga,13-08-1963,MA,Administrator,Female,95802,White,Widowed,Fully Meets,3
1795,2019-12-01,2020-06-08,Production Technician I,Shawn Howard,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Soon voice play will Mr card physical.,Production       ,Yard (Material Handling),4/4/1960,MA,Manager,Female,71561,Asian,Widowed,Fully Meets,3
1796,2021-06-07,2022-12-13,Production Technician I,Pamela Cruz,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Eight age article law stop quickly.,Production       ,Wireless,26-06-1976,MA,Driver,Female,9967,Hispanic,Divorced,Fully Meets,3
1797,2020-10-13,2022-11-09,Production Technician I,Jennifer Harrington,NEL,Active,Full-Time,Zone A,Full-Time,Voluntary,Us do by over. Source today then between.,Production       ,General - Con,18-09-1987,MA,Laborer,Female,63255,Hispanic,Widowed,Fully Meets,3
1798,2022-10-30,,Production Technician II,Kathryn Avila,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Splicing,7/12/1985,MA,Splicer,Female,34441,Black,Widowed,Fully Meets,3
1799,2022-09-04,2023-05-30,Production Technician II,Alexandra Clark,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Involuntary,Better one ball computer.,Production       ,Field Operations,19-02-1989,MA,Technician,Male,12152,Black,Married,Fully Meets,3
1800,2019-10-18,2021-04-19,Production Technician I,Bethany Wilkerson,TNS,Active,Part-Time,Zone C,Full-Time,Resignation,Own while top huge.,Production       ,Wireline Construction,5/4/1976,MA,Lineman,Female,57065,Black,Divorced,Fully Meets,3
1801,2021-07-25,2023-01-23,Production Technician I,Brian Archer,PYZ,Active,Full-Time,Zone C,Temporary,Involuntary,Figure third where boy.,Production       ,General - Con,6/8/1989,MA,Technician,Female,17441,Hispanic,Married,Fully Meets,3
1802,2020-03-31,,Production Technician I,Kathleen Moon,WBL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,13-08-1982,MA,Driller,Female,1741,Other,Divorced,Fully Meets,3
1803,2019-11-11,2023-08-02,Production Technician I,William Cooper,NEL,Active,Full-Time,Zone C,Full-Time,Resignation,While win have company will identify certainly.,Production       ,General - Eng,11/5/1982,MA,Billing,Female,69859,Other,Divorced,Fully Meets,3
1804,2021-12-05,2022-03-02,Production Technician I,Rebecca Pearson,PL,Active,Part-Time,Zone A,Temporary,Voluntary,Whom book science field follow treatment kind.,Production       ,Field Operations,20-07-1957,MA,Laborer,Male,94462,Hispanic,Widowed,Fully Meets,3
1805,2018-12-17,2022-09-03,Production Technician I,Patricia Perry,BPC,Active,Contract,Zone A,Temporary,Voluntary,Air for charge until want drug seek.,Production       ,Aerial,3/2/1969,MA,Laborer,Male,50864,Black,Divorced,Fully Meets,3
1806,2022-03-06,,Production Technician I,Angela Reese,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,25-06-1951,MA,Laborer,Male,8972,Asian,Single,Fully Meets,3
